time,open,high,low,close,volume,oi,funding
1774485300000.0,0.09599,0.09608,0.09597,0.09599,5218700.0,1749779529.0,-0.00011245
1774485600000.0,0.09598,0.09604,0.09589,0.09603,4781111.0,1749779529.0,-0.00011245
1774485900000.0,0.09602,0.09611,0.09596,0.09601,5188719.0,1749779529.0,-0.00011245
1774486200000.0,0.09601,0.09602,0.09571,0.09582,11228307.0,1749779529.0,-0.00011245
1774486500000.0,0.09581,0.09589,0.09569,0.09584,10427083.0,1749779529.0,-0.00011245
1774486800000.0,0.09583,0.09595,0.09578,0.09582,16641987.0,1749779529.0,-0.00011245
1774487100000.0,0.09582,0.09584,0.09573,0.09578,8493849.0,1749779529.0,-0.00011245
1774487400000.0,0.09578,0.09579,0.09561,0.09569,9697627.0,1749779529.0,-0.00011245
1774487700000.0,0.09569,0.09569,0.09544,0.09554,25819078.0,1749779529.0,-0.00011245
1774488000000.0,0.09554,0.09571,0.09554,0.0957,6595941.0,1749779529.0,-0.00011245
1774488300000.0,0.09571,0.09589,0.09568,0.09587,10596642.0,1749779529.0,-0.00011245
1774488600000.0,0.09587,0.09601,0.09584,0.0959,7562015.0,1749779529.0,-0.00011245
1774488900000.0,0.0959,0.09597,0.0959,0.09595,6463436.0,1749779529.0,-0.00011245
1774489200000.0,0.09596,0.09598,0.09573,0.09577,10569889.0,1749779529.0,-0.00011245
1774489500000.0,0.09576,0.09583,0.09567,0.0957,4006625.0,1749779529.0,-0.00011245
1774489800000.0,0.09571,0.09575,0.09555,0.09561,13280066.0,1749779529.0,-0.00011245
1774490100000.0,0.0956,0.09572,0.09556,0.09563,8797476.0,1749779529.0,-0.00011245
1774490400000.0,0.09563,0.09566,0.09555,0.09559,9294564.0,1749779529.0,-0.00011245
1774490700000.0,0.09559,0.09562,0.09534,0.09541,23662040.0,1749779529.0,-0.00011245
1774491000000.0,0.0954,0.09548,0.09529,0.09534,15875199.0,1749779529.0,-0.00011245
1774491300000.0,0.09534,0.09536,0.09502,0.09503,38510617.0,1749779529.0,-0.00011245
1774491600000.0,0.09503,0.09513,0.09491,0.09492,52170246.0,1749779529.0,-0.00011245
1774491900000.0,0.09493,0.0951,0.09493,0.09494,19162046.0,1749779529.0,-0.00011245
1774492200000.0,0.09495,0.09495,0.09455,0.09478,76182366.0,1749779529.0,-0.00011245
1774492500000.0,0.09479,0.09483,0.09448,0.09459,39703495.0,1749779529.0,-0.00011245
1774492800000.0,0.0946,0.09473,0.09457,0.09468,10626952.0,1749779529.0,-0.00011245
1774493100000.0,0.09469,0.0949,0.09468,0.09488,17545379.0,1749779529.0,-0.00011245
1774493400000.0,0.09488,0.0949,0.09466,0.09472,11318719.0,1749779529.0,-0.00011245
1774493700000.0,0.09473,0.09484,0.09472,0.09481,7011691.0,1749779529.0,-0.00011245
1774494000000.0,0.09481,0.09481,0.09453,0.09457,17320081.0,1749779529.0,-0.00011245
1774494300000.0,0.09458,0.09468,0.09453,0.09468,9564057.0,1749779529.0,-0.00011245
1774494600000.0,0.09469,0.09485,0.09462,0.09483,21766793.0,1749779529.0,-0.00011245
1774494900000.0,0.09483,0.09483,0.09462,0.09467,15538525.0,1749779529.0,-0.00011245
1774495200000.0,0.09468,0.09473,0.09433,0.0944,26343812.0,1749779529.0,-0.00011245
1774495500000.0,0.09441,0.09446,0.09406,0.09425,67188422.0,1749779529.0,-0.00011245
1774495800000.0,0.09425,0.09438,0.09422,0.0943,21342325.0,1749779529.0,-0.00011245
1774496100000.0,0.09431,0.09446,0.09429,0.09444,24279123.0,1749779529.0,-0.00011245
1774496400000.0,0.09445,0.09448,0.09442,0.09447,6562772.0,1749779529.0,-0.00011245
1774496700000.0,0.09447,0.0946,0.09445,0.09449,12167325.0,1749779529.0,-0.00011245
1774497000000.0,0.0945,0.09464,0.09444,0.09461,6918326.0,1749779529.0,-0.00011245
1774497300000.0,0.09461,0.09463,0.09453,0.09454,7204827.0,1749779529.0,-0.00011245
1774497600000.0,0.09453,0.09453,0.09435,0.09441,10137464.0,1749779529.0,-0.00011245
1774497900000.0,0.09441,0.09448,0.09435,0.09444,9021768.0,1749779529.0,-0.00011245
1774498200000.0,0.09445,0.0945,0.09429,0.09429,9486744.0,1749779529.0,-0.00011245
1774498500000.0,0.09428,0.09437,0.09426,0.09431,11628177.0,1749779529.0,-0.00011245
1774498800000.0,0.09432,0.09443,0.09431,0.09435,7678985.0,1749779529.0,-0.00011245
1774499100000.0,0.09435,0.09452,0.09435,0.09451,10034317.0,1749779529.0,-0.00011245
1774499400000.0,0.09452,0.09457,0.09438,0.09442,12071948.0,1749779529.0,-0.00011245
1774499700000.0,0.09441,0.09448,0.09439,0.09447,8057844.0,1749779529.0,-0.00011245
1774500000000.0,0.09447,0.09447,0.09432,0.09436,7983282.0,1749779529.0,-0.00011245
1774500300000.0,0.09436,0.09447,0.09436,0.09447,3687676.0,1749779529.0,-0.00011245
1774500600000.0,0.09446,0.09447,0.09424,0.09424,9035656.0,1749779529.0,-0.00011245
1774500900000.0,0.09424,0.09426,0.09414,0.09422,8785363.0,1749779529.0,-0.00011245
1774501200000.0,0.09422,0.09424,0.09417,0.09423,10743209.0,1749779529.0,-0.00011245
1774501500000.0,0.09422,0.09424,0.09376,0.09395,61501639.0,1749779529.0,-0.00011245
1774501800000.0,0.09395,0.09399,0.09377,0.09381,18224656.0,1749779529.0,-0.00011245
1774502100000.0,0.09381,0.09387,0.09375,0.09384,17593017.0,1749779529.0,-0.00011245
1774502400000.0,0.09384,0.09393,0.0938,0.09386,14998919.0,1749779529.0,-0.00011245
1774502700000.0,0.09387,0.09387,0.09363,0.09379,18912723.0,1749779529.0,-0.00011245
1774503000000.0,0.09379,0.09393,0.09375,0.09385,9449220.0,1749779529.0,-0.00011245
1774503300000.0,0.09386,0.09392,0.09367,0.09368,17223710.0,1749779529.0,-0.00011245
1774503600000.0,0.09368,0.09375,0.09308,0.09318,123372313.0,1749779529.0,-0.00011245
1774503900000.0,0.09318,0.09323,0.09283,0.09301,77989001.0,1749779529.0,-0.00011245
1774504200000.0,0.09302,0.09304,0.09264,0.09269,62370325.0,1749779529.0,-0.00011245
1774504500000.0,0.09269,0.09285,0.0926,0.0927,65371866.0,1749779529.0,-0.00011245
1774504800000.0,0.09269,0.09276,0.09245,0.09264,70511916.0,1749779529.0,-0.00011245
1774505100000.0,0.09263,0.09272,0.09253,0.09268,22596083.0,1749779529.0,-0.00011245
1774505400000.0,0.09268,0.09272,0.0926,0.09272,20185123.0,1749779529.0,-0.00011245
1774505700000.0,0.09271,0.0928,0.09263,0.09276,29473612.0,1749779529.0,-0.00011245
1774506000000.0,0.09276,0.09278,0.09253,0.09253,28876281.0,1749779529.0,-0.00011245
1774506300000.0,0.09253,0.09254,0.09219,0.09246,45585209.0,1749779529.0,-0.00011245
1774506600000.0,0.09246,0.09255,0.09239,0.09243,13031456.0,1749779529.0,-0.00011245
1774506900000.0,0.09244,0.09245,0.09231,0.0924,16549510.0,1749779529.0,-0.00011245
1774507200000.0,0.0924,0.09253,0.09237,0.09245,7239348.0,1749779529.0,-0.00011245
1774507500000.0,0.09244,0.09247,0.0923,0.09242,19657353.0,1749779529.0,-0.00011245
1774507800000.0,0.09242,0.09283,0.09236,0.09257,79515749.0,1749779529.0,-0.00011245
1774508100000.0,0.09258,0.09271,0.09257,0.0926,26791208.0,1749779529.0,-0.00011245
1774508400000.0,0.0926,0.09281,0.09251,0.09265,21129319.0,1749779529.0,-0.00011245
1774508700000.0,0.09265,0.09267,0.0925,0.09267,14151036.0,1749779529.0,-0.00011245
1774509000000.0,0.09267,0.09268,0.09249,0.09249,10257035.0,1749779529.0,-0.00011245
