time,open,high,low,close,volume,oi,funding
1774504800000.0,0.9397,0.9419,0.9381,0.9405,920609.4,90025225.5,-0.00014421
1774505100000.0,0.9404,0.9414,0.9393,0.9411,442580.5,90025225.5,-0.00014421
1774505400000.0,0.9411,0.9412,0.9398,0.9411,604112.2,90025225.5,-0.00014421
1774505700000.0,0.9411,0.9415,0.94,0.9409,541506.5,90025225.5,-0.00014421
1774506000000.0,0.9409,0.941,0.9388,0.9389,400525.7,90025225.5,-0.00014421
1774506300000.0,0.9389,0.9389,0.9369,0.9388,690096.6,90025225.5,-0.00014421
1774506600000.0,0.9389,0.9403,0.9388,0.9397,385267.7,90025225.5,-0.00014421
1774506900000.0,0.9396,0.9398,0.9382,0.9385,397552.1,90025225.5,-0.00014421
1774507200000.0,0.9386,0.9394,0.9377,0.9383,172487.1,90025225.5,-0.00014421
1774507500000.0,0.9384,0.9389,0.9373,0.9387,290833.3,90025225.5,-0.00014421
1774507800000.0,0.9387,0.9391,0.9379,0.9389,265756.3,90025225.5,-0.00014421
1774508100000.0,0.9389,0.9402,0.9387,0.9389,347318.1,90025225.5,-0.00014421
1774508400000.0,0.9389,0.941,0.9384,0.9402,569396.5,90025225.5,-0.00014421
1774508700000.0,0.9403,0.9405,0.9385,0.9403,243071.6,90025225.5,-0.00014421
1774509000000.0,0.9404,0.9407,0.9396,0.9398,183020.9,90025225.5,-0.00014421
1774509300000.0,0.9399,0.9402,0.9391,0.9392,239007.4,90025225.5,-0.00014421
1774509600000.0,0.9392,0.9396,0.9364,0.9386,857463.7,90025225.5,-0.00014421
1774509900000.0,0.9387,0.9387,0.9365,0.9367,212207.8,90025225.5,-0.00014421
1774510200000.0,0.9367,0.9375,0.9356,0.937,512668.9,90025225.5,-0.00014421
1774510500000.0,0.9371,0.9384,0.9364,0.9381,172370.0,90025225.5,-0.00014421
1774510800000.0,0.9381,0.9389,0.9376,0.9378,202636.5,90025225.5,-0.00014421
1774511100000.0,0.9378,0.9397,0.9378,0.9396,144674.6,90025225.5,-0.00014421
1774511400000.0,0.9396,0.9408,0.9391,0.9406,240131.0,90025225.5,-0.00014421
1774511700000.0,0.9407,0.9407,0.9389,0.9395,264954.0,90025225.5,-0.00014421
1774512000000.0,0.9396,0.9406,0.9387,0.9403,428633.0,90025225.5,-0.00014421
1774512300000.0,0.9403,0.9412,0.9392,0.9395,332972.5,90025225.5,-0.00014421
1774512600000.0,0.9394,0.9394,0.9378,0.9382,306639.3,90025225.5,-0.00014421
1774512900000.0,0.9382,0.9393,0.9373,0.9379,185161.4,90025225.5,-0.00014421
1774513200000.0,0.938,0.9385,0.9361,0.9371,323748.6,90025225.5,-0.00014421
1774513500000.0,0.9372,0.9379,0.936,0.9362,159975.9,90025225.5,-0.00014421
1774513800000.0,0.9362,0.9373,0.9362,0.937,158786.8,90025225.5,-0.00014421
1774514100000.0,0.9369,0.9378,0.9358,0.9359,180181.4,90025225.5,-0.00014421
1774514400000.0,0.9359,0.9366,0.9345,0.9356,1106507.5,90025225.5,-0.00014421
1774514700000.0,0.9356,0.9377,0.935,0.9365,405754.1,90025225.5,-0.00014421
1774515000000.0,0.9364,0.9375,0.9357,0.9366,330798.3,90025225.5,-0.00014421
1774515300000.0,0.9365,0.9378,0.9362,0.9374,203305.3,90025225.5,-0.00014421
1774515600000.0,0.9375,0.9375,0.9359,0.937,276482.9,90025225.5,-0.00014421
1774515900000.0,0.937,0.9394,0.9364,0.9383,527551.4,90025225.5,-0.00014421
1774516200000.0,0.9384,0.9392,0.9372,0.9374,238276.9,90025225.5,-0.00014421
1774516500000.0,0.9374,0.9374,0.9349,0.9354,452457.7,90025225.5,-0.00014421
1774516800000.0,0.9354,0.9368,0.9354,0.9361,232448.9,90025225.5,-0.00014421
1774517100000.0,0.9361,0.9372,0.9359,0.9365,168281.5,90025225.5,-0.00014421
1774517400000.0,0.9365,0.9366,0.9237,0.9247,5007584.3,90025225.5,-0.00014421
1774517700000.0,0.9248,0.9281,0.9241,0.9259,1365638.4,90025225.5,-0.00014421
1774518000000.0,0.9258,0.9273,0.9257,0.9269,571251.1,90025225.5,-0.00014421
1774518300000.0,0.9269,0.9273,0.9257,0.926,429428.8,90025225.5,-0.00014421
1774518600000.0,0.9259,0.9282,0.9259,0.9281,492645.9,90025225.5,-0.00014421
1774518900000.0,0.928,0.9293,0.9276,0.9281,828421.2,90025225.5,-0.00014421
1774519200000.0,0.9282,0.9283,0.9262,0.9264,702165.9,90025225.5,-0.00014421
1774519500000.0,0.9264,0.9267,0.9228,0.923,2155124.6,90025225.5,-0.00014421
1774519800000.0,0.9231,0.9243,0.9225,0.9238,662020.6,90025225.5,-0.00014421
1774520100000.0,0.9238,0.9253,0.9238,0.9249,2495978.7,90025225.5,-0.00014421
1774520400000.0,0.9248,0.9249,0.9238,0.9241,613884.2,90025225.5,-0.00014421
