time,open,high,low,close,volume,oi,funding
1774478400000.0,2171.67,2184.99,2171.27,2174.36,33079.1,2159626.205,-4.981e-05
1774478700000.0,2174.36,2176.53,2174.16,2174.19,7688.28,2159626.205,-4.981e-05
1774479000000.0,2174.19,2174.94,2171.94,2172.83,7019.476,2159626.205,-4.981e-05
1774479300000.0,2172.83,2174.2,2172.09,2173.29,7167.146,2159626.205,-4.981e-05
1774479600000.0,2173.29,2176.27,2172.03,2175.48,10757.389,2159626.205,-4.981e-05
1774479900000.0,2175.48,2175.85,2173.5,2174.97,2665.056,2159626.205,-4.981e-05
1774480200000.0,2174.96,2176.36,2172.28,2172.32,3432.29,2159626.205,-4.981e-05
1774480500000.0,2172.32,2172.32,2169.03,2169.88,7671.94,2159626.205,-4.981e-05
1774480800000.0,2169.89,2172.76,2169.0,2172.17,3659.129,2159626.205,-4.981e-05
1774481100000.0,2172.16,2173.74,2171.55,2172.18,3919.675,2159626.205,-4.981e-05
1774481400000.0,2172.18,2172.42,2169.13,2170.12,6121.328,2159626.205,-4.981e-05
1774481700000.0,2170.11,2171.82,2166.84,2167.01,7023.832,2159626.205,-4.981e-05
1774482000000.0,2167.01,2167.94,2164.11,2165.0,8220.624,2159626.205,-4.981e-05
1774482300000.0,2165.01,2167.0,2163.63,2165.51,8093.914,2159626.205,-4.981e-05
1774482600000.0,2165.51,2168.65,2165.0,2168.48,6126.179,2159626.205,-4.981e-05
1774482900000.0,2168.48,2169.0,2167.44,2168.0,4659.496,2159626.205,-4.981e-05
1774483200000.0,2168.0,2169.0,2166.53,2166.8,9140.604,2159626.205,-4.981e-05
1774483500000.0,2166.8,2168.0,2165.48,2165.49,7371.661,2159626.205,-4.981e-05
1774483800000.0,2165.49,2166.06,2164.12,2165.99,5080.905,2159626.205,-4.981e-05
1774484100000.0,2166.0,2169.99,2163.81,2163.82,17028.078,2159626.205,-4.981e-05
1774484400000.0,2163.82,2166.1,2163.46,2165.57,5688.149,2159626.205,-4.981e-05
1774484700000.0,2165.56,2165.56,2163.29,2164.9,4536.268,2159626.205,-4.981e-05
1774485000000.0,2164.9,2168.01,2164.0,2165.35,4900.823,2159626.205,-4.981e-05
1774485300000.0,2165.35,2168.39,2165.35,2165.99,3368.188,2159626.205,-4.981e-05
1774485600000.0,2166.0,2167.04,2165.3,2166.78,2955.26,2159626.205,-4.981e-05
1774485900000.0,2166.79,2171.32,2166.42,2170.45,6107.56,2159626.205,-4.981e-05
1774486200000.0,2170.46,2170.57,2162.59,2163.17,8715.371,2159626.205,-4.981e-05
1774486500000.0,2163.17,2165.61,2161.21,2165.23,7872.027,2159626.205,-4.981e-05
1774486800000.0,2165.23,2168.4,2165.23,2166.28,6625.517,2159626.205,-4.981e-05
1774487100000.0,2166.28,2166.71,2161.05,2162.21,8420.269,2159626.205,-4.981e-05
1774487400000.0,2162.22,2163.77,2161.0,2162.72,6496.644,2159626.205,-4.981e-05
1774487700000.0,2162.72,2164.09,2158.89,2161.62,22241.399,2159626.205,-4.981e-05
1774488000000.0,2161.61,2164.6,2161.55,2164.31,3414.934,2159626.205,-4.981e-05
1774488300000.0,2164.31,2167.68,2163.82,2165.91,8036.976,2159626.205,-4.981e-05
1774488600000.0,2165.91,2168.09,2165.26,2166.49,4815.457,2159626.205,-4.981e-05
1774488900000.0,2166.5,2167.55,2164.55,2166.19,3803.366,2159626.205,-4.981e-05
1774489200000.0,2166.19,2166.2,2163.24,2163.59,4105.339,2159626.205,-4.981e-05
1774489500000.0,2163.59,2165.24,2162.56,2162.77,3298.629,2159626.205,-4.981e-05
1774489800000.0,2162.76,2164.5,2161.14,2163.29,7493.784,2159626.205,-4.981e-05
1774490100000.0,2163.28,2165.49,2162.79,2163.7,1711.655,2159626.205,-4.981e-05
1774490400000.0,2163.7,2164.8,2162.98,2164.24,1847.05,2159626.205,-4.981e-05
1774490700000.0,2164.24,2164.25,2157.7,2159.74,21789.531,2159626.205,-4.981e-05
1774491000000.0,2159.74,2160.9,2156.87,2159.0,12435.513,2159626.205,-4.981e-05
1774491300000.0,2159.01,2159.27,2153.0,2153.58,27305.96,2159626.205,-4.981e-05
1774491600000.0,2153.58,2155.44,2151.48,2152.69,14092.999,2159626.205,-4.981e-05
1774491900000.0,2152.69,2154.88,2152.61,2153.01,8433.871,2159626.205,-4.981e-05
1774492200000.0,2153.01,2153.51,2142.15,2147.3,54736.852,2159626.205,-4.981e-05
1774492500000.0,2147.29,2148.0,2143.54,2145.0,17701.584,2159626.205,-4.981e-05
1774492800000.0,2145.0,2148.67,2144.83,2148.23,13868.745,2159626.205,-4.981e-05
1774493100000.0,2148.24,2150.0,2148.04,2149.59,13552.03,2159626.205,-4.981e-05
1774493400000.0,2149.59,2150.0,2146.31,2146.87,8147.234,2159626.205,-4.981e-05
1774493700000.0,2146.87,2149.78,2146.87,2149.06,9894.758,2159626.205,-4.981e-05
1774494000000.0,2149.05,2149.05,2144.05,2145.19,11513.055,2159626.205,-4.981e-05
1774494300000.0,2145.19,2149.0,2143.73,2149.0,11100.741,2159626.205,-4.981e-05
1774494600000.0,2149.0,2154.9,2148.66,2154.7,13334.14,2159626.205,-4.981e-05
1774494900000.0,2154.7,2154.7,2150.2,2150.74,7947.48,2159626.205,-4.981e-05
1774495200000.0,2150.73,2151.02,2144.52,2147.18,16437.508,2159626.205,-4.981e-05
1774495500000.0,2147.17,2149.06,2145.43,2146.83,10790.893,2159626.205,-4.981e-05
